3	23-10-2022 00:00	1	0	1	0
4	23-10-2022 02:28	1	0	1	0
2	23-10-2022 02:34	1	0	1	0
4	23-10-2022 04:52	1	0	1	0
3	23-10-2022 06:03	1	0	1	0
2	23-10-2022 06:10	1	0	1	0
4	23-10-2022 07:56	1	0	1	0
5	23-10-2022 08:13	1	0	1	0
4	23-10-2022 12:15	1	0	1	0
5	23-10-2022 12:15	1	0	1	0
5	23-10-2022 14:59	1	0	1	0
4	23-10-2022 14:59	1	0	1	0
5	23-10-2022 18:21	1	0	1	0
2	23-10-2022 19:40	1	0	1	0
4	23-10-2022 19:40	1	0	1	0
3	23-10-2022 21:05	1	0	1	0
2	24-10-2022 02:52	1	0	1	0
5	24-10-2022 02:52	1	0	1	0
3	24-10-2022 04:46	1	0	1	0
5	24-10-2022 05:33	1	0	1	0
2	24-10-2022 05:37	1	0	1	0
3	24-10-2022 05:59	1	0	1	0
4	24-10-2022 07:02	1	0	1	0
4	24-10-2022 10:15	1	0	1	0
4	24-10-2022 10:15	1	0	1	0
5	24-10-2022 10:15	1	0	1	0
4	24-10-2022 14:14	1	0	1	0
4	24-10-2022 14:14	1	0	1	0
5	24-10-2022 14:15	1	0	1	0
4	24-10-2022 16:13	1	0	1	0
5	24-10-2022 16:13	1	0	1	0
5	24-10-2022 18:36	1	0	1	0
3	24-10-2022 19:05	1	0	1	0
2	24-10-2022 19:37	1	0	1	0
4	24-10-2022 19:37	1	0	1	0
6	24-10-2022 20:24	1	0	1	0
3	24-10-2022 23:19	1	0	1	0
2	25-10-2022 05:23	1	0	1	0
6	25-10-2022 05:23	1	0	1	0
3	25-10-2022 06:13	1	0	1	0
4	25-10-2022 06:26	1	0	1	0
5	25-10-2022 08:16	1	0	1	0
4	25-10-2022 10:17	1	0	1	0
5	25-10-2022 10:18	1	0	1	0
5	25-10-2022 12:16	1	0	1	0
4	25-10-2022 12:16	1	0	1	0
4	25-10-2022 14:42	1	0	1	0
5	25-10-2022 14:42	1	0	1	0
5	25-10-2022 17:07	1	0	1	0
4	25-10-2022 17:39	1	0	1	0
5	25-10-2022 18:19	1	0	1	0
6	25-10-2022 19:06	1	0	1	0
3	25-10-2022 19:06	1	0	1	0
4	25-10-2022 19:15	1	0	1	0
4	25-10-2022 19:15	1	0	1	0
2	25-10-2022 19:33	1	0	1	0
3	26-10-2022 05:52	1	0	1	0
2	26-10-2022 06:12	1	0	1	0
4	26-10-2022 07:00	1	0	1	0
6	26-10-2022 07:20	1	0	1	0
5	26-10-2022 07:20	1	0	1	0
4	26-10-2022 10:37	1	0	1	0
5	26-10-2022 10:37	1	0	1	0
4	26-10-2022 13:58	1	0	1	0
5	26-10-2022 13:58	1	0	1	0
5	26-10-2022 13:58	1	0	1	0
4	26-10-2022 16:00	1	0	1	0
5	26-10-2022 16:00	1	0	1	0
5	26-10-2022 17:09	1	0	1	0
4	26-10-2022 17:37	1	0	1	0
5	26-10-2022 18:20	1	0	1	0
2	26-10-2022 19:31	1	0	1	0
3	26-10-2022 19:32	1	0	1	0
4	26-10-2022 19:46	1	0	1	0
3	26-10-2022 23:25	1	0	1	0
3	26-10-2022 23:25	1	0	1	0
3	27-10-2022 02:32	1	0	1	0
6	27-10-2022 05:50	1	0	1	0
2	27-10-2022 05:50	1	0	1	0
3	27-10-2022 06:25	1	0	1	0
4	27-10-2022 06:32	1	0	1	0
5	27-10-2022 06:53	1	0	1	0
4	27-10-2022 10:37	1	0	1	0
5	27-10-2022 10:37	1	0	1	0
5	27-10-2022 10:37	1	0	1	0
4	27-10-2022 12:40	1	0	1	0
5	27-10-2022 12:40	1	0	1	0
4	27-10-2022 14:41	1	0	1	0
5	27-10-2022 14:41	1	0	1	0
5	27-10-2022 16:09	1	0	1	0
4	27-10-2022 16:47	1	0	1	0
5	27-10-2022 18:12	1	0	1	0
3	27-10-2022 19:00	1	0	1	0
3	27-10-2022 19:00	1	0	1	0
2	27-10-2022 19:37	1	0	1	0
4	27-10-2022 19:37	1	0	1	0
3	28-10-2022 00:02	1	0	1	0
2	28-10-2022 05:27	1	0	1	0
3	28-10-2022 06:00	1	0	1	0
4	28-10-2022 06:46	1	0	1	0
5	28-10-2022 07:31	1	0	1	0
6	28-10-2022 10:33	1	0	1	0
6	28-10-2022 11:53	1	0	1	0
5	28-10-2022 11:54	1	0	1	0
5	28-10-2022 15:09	1	0	1	0
5	28-10-2022 16:41	1	0	1	0
5	28-10-2022 18:23	1	0	1	0
6	28-10-2022 18:54	1	0	1	0
6	28-10-2022 18:54	1	0	1	0
3	28-10-2022 18:58	1	0	1	0
2	28-10-2022 19:25	1	0	1	0
3	29-10-2022 00:10	1	0	1	0
6	29-10-2022 05:42	1	0	1	0
2	29-10-2022 05:42	1	0	1	0
3	29-10-2022 06:21	1	0	1	0
4	29-10-2022 06:50	1	0	1	0
5	29-10-2022 07:05	1	0	1	0
5	29-10-2022 10:53	1	0	1	0
4	29-10-2022 10:53	1	0	1	0
4	29-10-2022 13:48	1	0	1	0
5	29-10-2022 13:48	1	0	1	0
4	29-10-2022 15:38	1	0	1	0
4	29-10-2022 17:32	1	0	1	0
5	29-10-2022 18:20	1	0	1	0
3	29-10-2022 19:13	1	0	1	0
6	29-10-2022 20:33	1	0	1	0
3	30-10-2022 06:18	1	0	1	0
2	30-10-2022 06:28	1	0	1	0
4	30-10-2022 06:28	1	0	1	0
5	30-10-2022 07:27	1	0	1	0
5	30-10-2022 13:48	1	0	1	0
5	30-10-2022 13:48	1	0	1	0
5	30-10-2022 16:00	1	0	1	0
2	30-10-2022 16:00	1	0	1	0
5	30-10-2022 18:16	1	0	1	0
5	30-10-2022 18:16	1	0	1	0
2	30-10-2022 18:47	1	0	1	0
2	30-10-2022 18:47	1	0	1	0
3	30-10-2022 19:02	1	0	1	0
6	30-10-2022 19:05	1	0	1	0
4	30-10-2022 20:12	1	0	1	0
3	31-10-2022 06:04	1	0	1	0
4	31-10-2022 06:54	1	0	1	0
2	31-10-2022 06:54	1	0	1	0
5	31-10-2022 06:54	1	0	1	0
6	31-10-2022 07:21	1	0	1	0
5	31-10-2022 13:35	1	0	1	0
2	31-10-2022 13:35	1	0	1	0
5	31-10-2022 15:56	1	0	1	0
2	31-10-2022 15:56	1	0	1	0
5	31-10-2022 18:24	1	0	1	0
2	31-10-2022 18:50	1	0	1	0
3	31-10-2022 19:48	1	0	1	0
3	01-11-2022 05:59	1	0	1	0
2	01-11-2022 07:06	1	0	1	0
5	01-11-2022 07:29	1	0	1	0
5	01-11-2022 11:02	1	0	1	0
2	01-11-2022 11:03	1	0	1	0
5	01-11-2022 14:25	1	0	1	0
2	01-11-2022 14:25	1	0	1	0
5	01-11-2022 18:11	1	0	1	0
2	01-11-2022 18:49	1	0	1	0
3	01-11-2022 19:15	1	0	1	0
3	02-11-2022 06:02	1	0	1	0
2	02-11-2022 06:45	1	0	1	0
5	02-11-2022 06:58	1	0	1	0
5	02-11-2022 10:10	1	0	1	0
2	02-11-2022 10:10	1	0	1	0
5	02-11-2022 13:53	1	0	1	0
2	02-11-2022 13:53	1	0	1	0
5	02-11-2022 14:48	1	0	1	0
5	02-11-2022 18:15	1	0	1	0
2	02-11-2022 18:41	1	0	1	0
3	02-11-2022 18:57	1	0	1	0
6	02-11-2022 19:52	1	0	1	0
3	03-11-2022 06:04	1	0	1	0
2	03-11-2022 06:44	1	0	1	0
5	03-11-2022 06:44	1	0	1	0
2	03-11-2022 10:28	1	0	1	0
5	03-11-2022 10:28	1	0	1	0
5	03-11-2022 15:13	1	0	1	0
2	03-11-2022 15:31	1	0	1	0
5	03-11-2022 18:17	1	0	1	0
2	03-11-2022 18:35	1	0	1	0
3	03-11-2022 18:55	1	0	1	0
3	04-11-2022 06:13	1	0	1	0
2	04-11-2022 06:52	1	0	1	0
6	04-11-2022 07:01	1	0	1	0
6	04-11-2022 07:01	1	0	1	0
5	04-11-2022 07:01	1	0	1	0
2	04-11-2022 10:15	1	0	1	0
5	04-11-2022 10:15	1	0	1	0
2	04-11-2022 14:41	1	0	1	0
5	04-11-2022 14:41	1	0	1	0
5	04-11-2022 18:09	1	0	1	0
2	04-11-2022 18:35	1	0	1	0
3	04-11-2022 19:05	1	0	1	0
6	04-11-2022 19:47	1	0	1	0
3	05-11-2022 06:02	1	0	1	0
6	05-11-2022 07:08	1	0	1	0
5	05-11-2022 07:08	1	0	1	0
5	05-11-2022 10:13	1	0	1	0
2	05-11-2022 10:13	1	0	1	0
2	05-11-2022 14:40	1	0	1	0
5	05-11-2022 14:40	1	0	1	0
5	05-11-2022 18:32	1	0	1	0
2	05-11-2022 18:55	1	0	1	0
3	05-11-2022 19:45	1	0	1	0
2	05-11-2022 22:17	1	0	1	0
2	06-11-2022 05:52	1	0	1	0
3	06-11-2022 05:54	1	0	1	0
2	06-11-2022 07:24	1	0	1	0
3	06-11-2022 09:55	1	0	1	0
2	06-11-2022 09:55	1	0	1	0
2	06-11-2022 14:28	1	0	1	0
3	06-11-2022 14:28	1	0	1	0
3	06-11-2022 18:15	1	0	1	0
2	06-11-2022 18:38	1	0	1	0
5	06-11-2022 19:18	1	0	1	0
6	06-11-2022 21:29	1	0	1	0
5	07-11-2022 06:06	1	0	1	0
3	07-11-2022 07:03	1	0	1	0
5	07-11-2022 07:17	1	0	1	0
5	07-11-2022 07:17	1	0	1	0
5	07-11-2022 11:32	1	0	1	0
3	07-11-2022 11:32	1	0	1	0
5	07-11-2022 14:35	1	0	1	0
3	07-11-2022 14:36	1	0	1	0
5	07-11-2022 18:14	1	0	1	0
3	07-11-2022 18:42	1	0	1	0
6	07-11-2022 19:08	1	0	1	0
2	07-11-2022 19:21	1	0	1	0
2	08-11-2022 05:39	1	0	1	0
6	08-11-2022 07:07	1	0	1	0
5	08-11-2022 07:07	1	0	1	0
6	08-11-2022 10:16	1	0	1	0
5	08-11-2022 10:16	1	0	1	0
5	08-11-2022 13:35	1	0	1	0
5	08-11-2022 18:21	1	0	1	0
6	08-11-2022 19:41	1	0	1	0
2	08-11-2022 19:41	1	0	1	0
3	08-11-2022 19:50	1	0	1	0
3	08-11-2022 19:50	1	0	1	0
3	08-11-2022 23:00	1	0	1	0
2	09-11-2022 05:39	1	0	1	0
3	09-11-2022 06:07	1	0	1	0
5	09-11-2022 07:17	1	0	1	0
3	09-11-2022 07:59	1	0	1	0
3	09-11-2022 10:21	1	0	1	0
5	09-11-2022 10:21	1	0	1	0
3	09-11-2022 13:08	1	0	1	0
5	09-11-2022 13:08	1	0	1	0
3	09-11-2022 15:27	1	0	1	0
5	09-11-2022 15:27	1	0	1	0
3	09-11-2022 16:47	1	0	1	0
5	09-11-2022 18:20	1	0	1	0
3	09-11-2022 18:35	1	0	1	0
2	09-11-2022 19:38	1	0	1	0
2	10-11-2022 06:18	1	0	1	0
5	10-11-2022 07:22	1	0	1	0
3	10-11-2022 07:22	1	0	1	0
5	10-11-2022 10:19	1	0	1	0
3	10-11-2022 10:20	1	0	1	0
5	10-11-2022 12:54	1	0	1	0
3	10-11-2022 12:54	1	0	1	0
3	10-11-2022 15:35	1	0	1	0
5	10-11-2022 15:36	1	0	1	0
5	10-11-2022 18:23	1	0	1	0
3	10-11-2022 18:43	1	0	1	0
6	10-11-2022 19:40	1	0	1	0
2	10-11-2022 19:40	1	0	1	0
2	11-11-2022 05:51	1	0	1	0
6	11-11-2022 05:51	1	0	1	0
5	11-11-2022 07:08	1	0	1	0
3	11-11-2022 07:26	1	0	1	0
3	11-11-2022 10:25	1	0	1	0
5	11-11-2022 10:26	1	0	1	0
5	11-11-2022 12:37	1	0	1	0
5	11-11-2022 12:37	1	0	1	0
3	11-11-2022 12:38	1	0	1	0
3	11-11-2022 15:41	1	0	1	0
5	11-11-2022 15:42	1	0	1	0
3	11-11-2022 18:32	1	0	1	0
5	11-11-2022 18:51	1	0	1	0
6	11-11-2022 19:45	1	0	1	0
2	11-11-2022 19:45	1	0	1	0
6	12-11-2022 06:31	1	0	1	0
2	12-11-2022 06:32	1	0	1	0
3	12-11-2022 07:06	1	0	1	0
5	12-11-2022 07:08	1	0	1	0
3	12-11-2022 11:59	1	0	1	0
5	12-11-2022 11:59	1	0	1	0
3	12-11-2022 15:45	1	0	1	0
5	12-11-2022 15:45	1	0	1	0
3	12-11-2022 18:32	1	0	1	0
2	12-11-2022 19:54	1	0	1	0
6	12-11-2022 19:54	1	0	1	0
5	12-11-2022 19:54	1	0	1	0
2	13-11-2022 05:57	1	0	1	0
5	13-11-2022 07:17	1	0	1	0
2	13-11-2022 08:02	1	0	1	0
2	13-11-2022 10:43	1	0	1	0
5	13-11-2022 10:43	1	0	1	0
2	13-11-2022 12:50	1	0	1	0
5	13-11-2022 12:50	1	0	1	0
2	13-11-2022 15:51	1	0	1	0
5	13-11-2022 15:52	1	0	1	0
5	13-11-2022 18:08	1	0	1	0
5	13-11-2022 18:08	1	0	1	0
2	13-11-2022 18:28	1	0	1	0
3	13-11-2022 19:12	1	0	1	0
6	13-11-2022 21:41	1	0	1	0
3	14-11-2022 00:02	1	0	1	0
3	14-11-2022 03:43	1	0	1	0
3	14-11-2022 06:03	1	0	1	0
2	14-11-2022 07:02	1	0	1	0
6	14-11-2022 07:21	1	0	1	0
5	14-11-2022 07:22	1	0	1	0
5	14-11-2022 09:44	1	0	1	0
2	14-11-2022 09:44	1	0	1	0
5	14-11-2022 12:54	1	0	1	0
2	14-11-2022 12:54	1	0	1	0
5	14-11-2022 15:43	1	0	1	0
2	14-11-2022 15:44	1	0	1	0
5	14-11-2022 18:33	1	0	1	0
2	14-11-2022 18:58	1	0	1	0
3	14-11-2022 19:50	1	0	1	0
3	15-11-2022 03:57	1	0	1	0
3	15-11-2022 06:07	1	0	1	0
6	15-11-2022 06:53	1	0	1	0
2	15-11-2022 06:53	1	0	1	0
5	15-11-2022 07:05	1	0	1	0
5	15-11-2022 10:38	1	0	1	0
2	15-11-2022 10:39	1	0	1	0
5	15-11-2022 12:16	1	0	1	0
2	15-11-2022 12:17	1	0	1	0
2	15-11-2022 14:19	1	0	1	0
5	15-11-2022 14:20	1	0	1	0
5	15-11-2022 18:16	1	0	1	0
2	15-11-2022 18:57	1	0	1	0
3	15-11-2022 19:30	1	0	1	0
2	15-11-2022 19:56	1	0	1	0
3	15-11-2022 23:43	1	0	1	0
3	16-11-2022 06:04	1	0	1	0
3	16-11-2022 06:04	1	0	1	0
2	16-11-2022 06:12	1	0	1	0
5	16-11-2022 07:25	1	0	1	0
3	16-11-2022 07:44	1	0	1	0
3	16-11-2022 10:50	1	0	1	0
3	16-11-2022 10:50	1	0	1	0
5	16-11-2022 10:52	1	0	1	0
5	16-11-2022 10:52	1	0	1	0
3	16-11-2022 14:28	1	0	1	0
3	16-11-2022 14:28	1	0	1	0
5	16-11-2022 14:29	1	0	1	0
3	16-11-2022 16:05	1	0	1	0
5	16-11-2022 16:05	1	0	1	0
5	16-11-2022 18:18	1	0	1	0
3	16-11-2022 19:13	1	0	1	0
2	16-11-2022 19:53	1	0	1	0
5	16-11-2022 20:03	1	0	1	0
3	16-11-2022 20:12	1	0	1	0
3	16-11-2022 23:40	1	0	1	0
3	17-11-2022 04:11	1	0	1	0
3	17-11-2022 05:42	1	0	1	0
2	17-11-2022 06:12	1	0	1	0
5	17-11-2022 07:11	1	0	1	0
5	17-11-2022 07:11	1	0	1	0
5	17-11-2022 10:46	1	0	1	0
2	17-11-2022 10:46	1	0	1	0
2	17-11-2022 12:17	1	0	1	0
5	17-11-2022 12:18	1	0	1	0
2	17-11-2022 14:23	1	0	1	0
5	17-11-2022 14:23	1	0	1	0
5	17-11-2022 18:25	1	0	1	0
2	17-11-2022 18:50	1	0	1	0
3	17-11-2022 19:59	1	0	1	0
2	17-11-2022 20:11	1	0	1	0
3	18-11-2022 02:20	1	0	1	0
3	18-11-2022 04:00	1	0	1	0
2	18-11-2022 05:20	1	0	1	0
3	18-11-2022 06:23	1	0	1	0
5	18-11-2022 07:13	1	0	1	0
5	18-11-2022 11:45	1	0	1	0
6	18-11-2022 11:46	1	0	1	0
5	18-11-2022 15:27	1	0	1	0
5	18-11-2022 18:30	1	0	1	0
3	18-11-2022 19:47	1	0	1	0
6	18-11-2022 19:58	1	0	1	0
3	18-11-2022 23:48	1	0	1	0
3	19-11-2022 03:35	1	0	1	0
3	19-11-2022 06:39	1	0	1	0
3	19-11-2022 06:39	1	0	1	0
2	19-11-2022 07:00	1	0	1	0
5	19-11-2022 07:23	1	0	1	0
2	19-11-2022 11:34	1	0	1	0
5	19-11-2022 11:35	1	0	1	0
5	19-11-2022 14:41	1	0	1	0
2	19-11-2022 18:22	1	0	1	0
6	19-11-2022 18:58	1	0	1	0
5	19-11-2022 19:04	1	0	1	0
2	19-11-2022 22:58	1	0	1	0
2	20-11-2022 06:24	1	0	1	0
5	20-11-2022 07:07	1	0	1	0
6	20-11-2022 10:44	1	0	1	0
5	20-11-2022 10:44	1	0	1	0
6	20-11-2022 10:45	1	0	1	0
5	20-11-2022 15:43	1	0	1	0
5	20-11-2022 18:23	1	0	1	0
2	20-11-2022 19:51	1	0	1	0
6	20-11-2022 19:57	1	0	1	0
6	20-11-2022 19:57	1	0	1	0
2	21-11-2022 06:23	1	0	1	0
5	21-11-2022 11:01	1	0	1	0
6	21-11-2022 19:22	1	0	1	0
2	21-11-2022 19:40	1	0	1	0
5	21-11-2022 19:41	1	0	1	0
5	21-11-2022 19:41	1	0	1	0
2	22-11-2022 06:37	1	0	1	0
5	22-11-2022 07:18	1	0	1	0
5	22-11-2022 11:17	1	0	1	0
5	22-11-2022 13:10	1	0	1	0
5	22-11-2022 16:05	1	0	1	0
5	22-11-2022 18:15	1	0	1	0
2	22-11-2022 20:14	1	0	1	0
6	22-11-2022 20:14	1	0	1	0
2	23-11-2022 06:05	1	0	1	0
6	23-11-2022 07:36	1	0	1	0
5	23-11-2022 07:36	1	0	1	0
5	23-11-2022 11:11	1	0	1	0
5	23-11-2022 14:53	1	0	1	0
5	23-11-2022 18:30	1	0	1	0
2	23-11-2022 19:46	1	0	1	0
2	24-11-2022 06:04	1	0	1	0
6	24-11-2022 07:08	1	0	1	0
5	24-11-2022 07:08	1	0	1	0
5	24-11-2022 11:05	1	0	1	0
5	24-11-2022 13:22	1	0	1	0
5	24-11-2022 16:08	1	0	1	0
5	24-11-2022 18:34	1	0	1	0
5	24-11-2022 18:34	1	0	1	0
2	24-11-2022 19:45	1	0	1	0
2	25-11-2022 06:28	1	0	1	0
6	25-11-2022 06:28	1	0	1	0
6	25-11-2022 06:28	1	0	1	0
5	25-11-2022 07:23	1	0	1	0
5	25-11-2022 10:41	1	0	1	0
5	25-11-2022 13:36	1	0	1	0
5	25-11-2022 16:41	1	0	1	0
5	25-11-2022 18:28	1	0	1	0
2	25-11-2022 20:00	1	0	1	0
6	25-11-2022 20:00	1	0	1	0
2	26-11-2022 07:17	1	0	1	0
5	26-11-2022 07:17	1	0	1	0
5	26-11-2022 07:18	1	0	1	0
5	26-11-2022 11:13	1	0	1	0
5	26-11-2022 11:13	1	0	1	0
5	26-11-2022 13:07	1	0	1	0
5	26-11-2022 15:31	1	0	1	0
5	26-11-2022 19:57	1	0	1	0
6	26-11-2022 20:21	1	0	1	0
2	26-11-2022 20:22	1	0	1	0
2	27-11-2022 06:26	1	0	1	0
5	27-11-2022 07:32	1	0	1	0
5	27-11-2022 11:08	1	0	1	0
5	27-11-2022 13:10	1	0	1	0
5	27-11-2022 15:36	1	0	1	0
2	27-11-2022 19:36	1	0	1	0
5	27-11-2022 19:37	1	0	1	0
5	27-11-2022 19:37	1	0	1	0
2	28-11-2022 05:47	1	0	1	0
2	28-11-2022 07:44	1	0	1	0
2	28-11-2022 11:48	1	0	1	0
2	28-11-2022 14:05	1	0	1	0
2	28-11-2022 18:12	1	0	1	0
2	29-11-2022 07:01	1	0	1	0
5	29-11-2022 07:19	1	0	1	0
5	29-11-2022 10:42	1	0	1	0
5	29-11-2022 10:42	1	0	1	0
2	29-11-2022 10:42	1	0	1	0
2	29-11-2022 12:44	1	0	1	0
5	29-11-2022 12:44	1	0	1	0
2	29-11-2022 16:05	1	0	1	0
5	29-11-2022 16:05	1	0	1	0
5	29-11-2022 18:25	1	0	1	0
2	29-11-2022 18:57	1	0	1	0
6	29-11-2022 19:55	1	0	1	0
5	30-11-2022 06:15	1	0	1	0
2	30-11-2022 07:11	1	0	1	0
2	30-11-2022 11:20	1	0	1	0
2	30-11-2022 18:13	1	0	1	0
5	01-12-2022 07:38	1	0	1	0
5	01-12-2022 11:26	1	0	1	0
5	01-12-2022 13:46	1	0	1	0
5	01-12-2022 16:36	1	0	1	0
6	01-12-2022 19:48	1	0	1	0
2	01-12-2022 19:49	1	0	1	0
5	01-12-2022 19:49	1	0	1	0
2	02-12-2022 06:34	1	0	1	0
5	02-12-2022 07:38	1	0	1	0
2	02-12-2022 08:32	1	0	1	0
2	02-12-2022 11:04	1	0	1	0
5	02-12-2022 11:05	1	0	1	0
2	02-12-2022 14:02	1	0	1	0
5	02-12-2022 14:02	1	0	1	0
2	02-12-2022 16:39	1	0	1	0
5	02-12-2022 16:39	1	0	1	0
5	02-12-2022 18:42	1	0	1	0
2	02-12-2022 18:57	1	0	1	0
6	02-12-2022 20:24	1	0	1	0
5	03-12-2022 05:27	1	0	1	0
6	03-12-2022 07:15	1	0	1	0
6	03-12-2022 07:15	1	0	1	0
2	03-12-2022 07:15	1	0	1	0
2	03-12-2022 11:13	1	0	1	0
2	03-12-2022 14:11	1	0	1	0
2	03-12-2022 18:30	1	0	1	0
2	03-12-2022 21:10	1	0	1	0
2	04-12-2022 06:14	1	0	1	0
5	04-12-2022 07:52	1	0	1	0
2	04-12-2022 07:52	1	0	1	0
2	04-12-2022 10:34	1	0	1	0
5	04-12-2022 10:34	1	0	1	0
5	04-12-2022 10:34	1	0	1	0
5	04-12-2022 12:44	1	0	1	0
2	04-12-2022 12:45	1	0	1	0
5	04-12-2022 15:58	1	0	1	0
2	04-12-2022 15:59	1	0	1	0
5	04-12-2022 18:30	1	0	1	0
2	04-12-2022 18:58	1	0	1	0
6	04-12-2022 19:44	1	0	1	0
6	05-12-2022 07:20	1	0	1	0
5	05-12-2022 07:20	1	0	1	0
2	05-12-2022 07:22	1	0	1	0
2	05-12-2022 10:21	1	0	1	0
5	05-12-2022 10:21	1	0	1	0
5	05-12-2022 10:21	1	0	1	0
5	05-12-2022 12:22	1	0	1	0
2	05-12-2022 12:22	1	0	1	0
2	05-12-2022 14:29	1	0	1	0
5	05-12-2022 14:29	1	0	1	0
2	05-12-2022 16:23	1	0	1	0
5	05-12-2022 16:23	1	0	1	0
5	05-12-2022 18:36	1	0	1	0
2	05-12-2022 18:55	1	0	1	0
6	05-12-2022 19:56	1	0	1	0
6	06-12-2022 07:09	1	0	1	0
2	06-12-2022 07:10	1	0	1	0
5	06-12-2022 07:58	1	0	1	0
5	06-12-2022 07:58	1	0	1	0
5	06-12-2022 11:03	1	0	1	0
2	06-12-2022 11:03	1	0	1	0
2	06-12-2022 14:09	1	0	1	0
5	06-12-2022 14:09	1	0	1	0
2	06-12-2022 16:01	1	0	1	0
5	06-12-2022 16:02	1	0	1	0
5	06-12-2022 18:41	1	0	1	0
2	06-12-2022 19:29	1	0	1	0
2	06-12-2022 23:10	1	0	1	0
2	07-12-2022 05:50	1	0	1	0
5	07-12-2022 07:16	1	0	1	0
5	07-12-2022 10:41	1	0	1	0
5	07-12-2022 14:33	1	0	1	0
5	07-12-2022 16:35	1	0	1	0
5	07-12-2022 18:29	1	0	1	0
2	07-12-2022 19:36	1	0	1	0
2	08-12-2022 05:45	1	0	1	0
5	08-12-2022 07:22	1	0	1	0
5	08-12-2022 11:17	1	0	1	0
5	08-12-2022 13:21	1	0	1	0
5	08-12-2022 13:21	1	0	1	0
5	08-12-2022 15:52	1	0	1	0
2	08-12-2022 19:44	1	0	1	0
2	09-12-2022 03:58	1	0	1	0
5	09-12-2022 07:20	1	0	1	0
5	09-12-2022 07:20	1	0	1	0
5	09-12-2022 11:50	1	0	1	0
5	09-12-2022 14:45	1	0	1	0
5	09-12-2022 19:40	1	0	1	0
5	09-12-2022 19:40	1	0	1	0
6	09-12-2022 19:52	1	0	1	0
2	09-12-2022 20:09	1	0	1	0
6	10-12-2022 06:03	1	0	1	0
2	10-12-2022 06:04	1	0	1	0
6	10-12-2022 06:04	1	0	1	0
6	10-12-2022 10:31	1	0	1	0
5	10-12-2022 10:31	1	0	1	0
5	10-12-2022 13:48	1	0	1	0
6	10-12-2022 13:49	1	0	1	0
5	10-12-2022 18:47	1	0	1	0
2	10-12-2022 20:06	1	0	1	0
